Mean,Color,Period,Period_fit,Amplitude,Std,Autocorrelatio_ length,Beyond1Std,FluxPercentileRatioMid20,Meanvariance,MedianAbsDev,Rcs,Skew,SmallKurtosis
-4.733617094,-0.352117094,0.199314705,0.829511273,0.41625,0.206077835,0.107118,0.192307692,0.106896552,-0.043534961,0.082,0.040911592,-1.106409685,8.431000772
-4.022280828,0.228482865,0.059011525,0.874040458,0.6075,0.28003947,0.123091,0.203420342,0.090804598,-0.069622058,0.122,0.023694249,-0.206155363,5.100090326
-2.915628257,0.146003405,0.172087077,0.414424512,1.255,0.593528491,0.123681,0.285571142,0.109367089,-0.203567958,0.3115,0.050747806,-0.715087499,2.438105733
-3.805217006,-0.098253151,0.997312168,0.006556025,0.71575,0.359952044,0.116469,0.255093003,0.136485281,-0.094594354,0.198,0.052508305,-0.120366912,3.125826646
-5.245796806,0.473187245,0.997218059,6.64E-07,0.24825,0.129944021,0.127303,0.231588287,0.144414169,-0.024771074,0.071,0.055114763,-0.928072938,8.195269873
-5.869099379,0.36571372,0.997342509,6.26E-05,0.13125,0.060502296,0.126007,0.193433895,0.111731844,-0.010308617,0.027,0.060941741,-0.294544487,6.298248235
-2.924443893,-0.095918753,0.151798304,0.267162036,1.35625,0.66233045,0.137303,0.293942403,0.105191874,-0.22648082,0.36,0.060039129,-0.723471483,1.390967247
-3.859142857,0.110857143,0.997319252,0.004415038,0.723,0.333477578,0.107557,0.223376623,0.120921305,-0.086412343,0.175,0.03605119,-0.629365971,3.885513978
-4.949186069,0.421717835,1.000246685,0.407906457,1.34625,0.625582869,0.115567,0.403625954,0.08890005,-0.126401162,0.2625,0.058394163,-1.215195397,4.388689609
-3.801802977,-0.181768751,3.152041115,0.702849358,0.708,0.328007727,0.107118,0.197898424,0.093629344,-0.086276887,0.141,0.055319878,-0.798913675,4.957029776
-4.301754529,0.059040632,0.083684095,0.052737962,0.519,0.247428445,0.127303,0.211956522,0.109140518,-0.05751803,0.1165,0.066241376,-0.354933022,5.28035144
-3.563546917,-0.272761755,0.055254088,0.414892465,0.847,0.375652806,0.109699,0.211796247,0.105400697,-0.105415423,0.166,0.040644023,-0.298488181,4.819185565
-3.935121355,-0.242276862,0.060809958,0.681261883,0.667,0.315378772,0.133437,0.188146754,0.107344633,-0.080144611,0.141,0.042676809,-0.96662303,7.102420154
-4.962871023,0.387674962,0.060442148,0.845223259,0.27025,0.137050921,0.115567,0.161650903,0.102702703,-0.027615249,0.051,0.039832201,-1.261801594,12.59115114
-4.402987091,-0.045238921,6.315725294,0.240277828,0.51525,0.236576357,0.105151,0.189328744,0.096264368,-0.053730877,0.087,0.031930556,-0.758945334,7.745363992
-4.82056044,-0.203929316,0.997193988,1.20E-07,0.445,0.209550736,0.107118,0.184277261,0.097402597,-0.043470202,0.084,0.052021154,-0.793250736,7.689421389
-4.864762771,0.398240241,0.153326451,0.005177803,0.294,0.139180306,0.116261,0.188744589,0.087155963,-0.028609886,0.054,0.02529296,-0.065323754,7.33883238
-3.31264684,0.137993031,0.086387805,0.869483749,0.962,0.454943276,0.125683,0.233271375,0.119756428,-0.137335278,0.2265,0.063149522,-0.564675628,3.787015785
-4.158877816,-0.312748687,0.997258373,0.16325962,0.578,0.247938072,0.107557,0.208838821,0.094944513,-0.05961658,0.11,0.039426207,-0.605155778,4.855242026
-3.163711538,0.028058796,347.5963638,0.002718366,1.19425,0.577211293,0.123114,0.255769231,0.10868407,-0.18244751,0.2855,0.052234898,-0.899061694,3.458103215
-3.515633865,-0.069444263,0.170793555,0.080763213,0.867,0.393980998,0.115567,0.242021277,0.114503817,-0.112065423,0.2005,0.036150011,-0.190025137,2.423993576
-3.166015945,0.529371151,0.100744861,0.037501423,1.2085,0.576831521,0.123114,0.253986333,0.114035088,-0.182194762,0.2865,0.068182614,-0.427863335,2.876181807
-4.190603707,0.256811654,0.056119859,0.264374835,0.60275,0.290589013,0.124121,0.194174757,0.108747045,-0.069342995,0.122,0.036805311,-1.362557939,6.156433018
-4.178692105,0.226590406,0.105087331,0.351235543,0.683,0.316345224,0.107118,0.211403509,0.097345133,-0.075704363,0.1445,0.056613773,-0.140586829,4.42476323
-2.867716378,0.048633349,1.000244722,0.049845979,1.382,0.660131439,0.117778,0.266311585,0.119081106,-0.230194117,0.394,0.093668895,-0.082720464,1.728672751
-4.026435986,-0.064914505,0.108289778,0.567350654,0.5965,0.265944469,0.115567,0.234429066,0.110059172,-0.066049596,0.1295,0.05106702,-0.480713643,2.778529215
-4.4889897,-0.327166342,0.642964566,0.195094316,0.41325,0.188534483,0.212108,0.196566524,0.088333333,-0.041999313,0.077,0.033474545,-0.496642481,5.132602728
-5.001476431,0.56152074,0.060406157,0.088269377,0.339,0.165380218,0.106701,0.241582492,0.135658915,-0.03306628,0.091,0.039177137,0.131898103,3.546188706
-2.804934315,0.210802799,0.99719214,0.005128602,1.6065,0.761121621,0.135474,0.278595696,0.096138996,-0.271350961,0.376,0.05854132,-0.681149176,2.268463045
-5.232666071,0.445563814,0.159664866,0.317707773,0.2405,0.116047924,0.125717,0.19375,0.112462006,-0.02217759,0.049,0.034466485,-1.253177336,19.51459964
-5.647063184,-0.257887897,0.122560629,0.473767902,0.1665,0.081130306,0.107118,0.167649537,0.1,-0.014366814,0.032,0.058657492,-0.163954764,14.46097539
-3.083665706,0.499792181,0.071705467,0.782629103,1.159,0.53102401,0.123681,0.251681076,0.100678733,-0.17220544,0.25,0.041465933,-0.418231445,2.860588791
-3.148518834,0.190323482,0.997017399,2.36E-14,1.434,0.748424862,0.125717,0.290400972,0.209823352,-0.237706967,0.513,0.126940202,0.35856096,0.318001673
-6.206357143,-0.463257764,0.997253416,6.67E-08,0.096,0.050903322,0.123114,0.174502712,0.104166667,-0.008201804,0.0215,0.096734653,0.568862344,13.95846859
-5.200338422,0.415162297,0.273446927,0.930036815,0.22725,0.108232276,0.107557,0.184054283,0.120634921,-0.020812545,0.05,0.050835049,-1.543286761,9.738920936
-5.096240277,0.244952733,0.480573222,0.908879001,0.253,0.126523406,0.11765,0.184096802,0.101333333,-0.024826813,0.052,0.045197022,-0.470291938,9.646630596
-6.335404075,-0.397700697,0.997258373,5.45E-10,0.102,0.049548091,0.109664,0.210526316,0.108974359,-0.007820826,0.024,0.073613816,0.757942431,4.763235398
-2.947639456,0.592929967,0.997190419,0.193847658,1.173,0.548960931,0.123091,0.280855199,0.117226197,-0.186237476,0.283,0.041419502,-0.500365848,1.836413769
-3.494185775,0.025223864,0.062311307,0.79253365,1.05,0.465451032,0.137303,0.248407643,0.121341899,-0.133207294,0.233,0.030897507,-0.203795077,3.594764757
-5.128448393,-0.223562678,0.10343165,0.44189331,0.2725,0.128415715,0.106701,0.214890017,0.12335958,-0.025039877,0.065,0.028481042,-0.68674536,5.73865918
-4.196700348,0.307825125,0.090362173,0.524224686,0.6115,0.275036857,0.11765,0.202090592,0.10653753,-0.065536453,0.1185,0.035035958,-0.790101259,6.074914393
-5.275650697,0.426083031,0.06173768,0.751436643,0.2275,0.104169458,0.116469,0.180313589,0.103896104,-0.019745329,0.041,0.039164894,-0.739969863,8.191434985
-3.85057513,0.348730268,0.237319679,0.494339668,0.8385,0.376650912,0.107118,0.216753022,0.09663503,-0.097816793,0.1625,0.034183187,-0.69318188,4.925582512
-4.674558371,-0.138496882,0.077126242,0.75878353,0.319,0.153473645,0.126007,0.2,0.114649682,-0.032831689,0.068,0.052210042,-0.327303201,6.174169412
-3.301699507,0.573481865,0.178623518,0.926454495,1.0875,0.478950447,0.128577,0.268472906,0.136087485,-0.145061792,0.2515,0.044667929,0.231446352,1.53700354
-5.399868932,-0.406782318,0.066667086,0.564196928,0.198,0.089800317,0.123091,0.174757282,0.104417671,-0.016630092,0.038,0.040342083,-0.38937945,7.890210858
-3.909858311,-0.364852021,4.283267903,0.649723782,0.639,0.310306648,0.125683,0.209809264,0.113729508,-0.07936519,0.157,0.05158498,-0.618358023,3.729758262
-5.876782794,-0.37197806,0.997315738,0.004732561,0.1275,0.065338899,0.109664,0.185689949,0.112903226,-0.011118141,0.027,0.052870791,0.490603151,10.09068479
-3.973422614,0.116810069,0.997218059,0.000425452,0.681,0.326123352,0.13301,0.225208526,0.114257813,-0.082076181,0.163,0.042113303,-0.489624431,4.802687406
-6.733619842,0.75413173,3995.852761,1.04E-08,0.0755,0.039810839,0.125683,0.231782265,0.134453782,-0.005912249,0.021,0.126756473,0.756930549,5.557922382
-3.405088136,0.020877676,0.1240351,0.243908231,1.21725,0.617925914,0.135474,0.254237288,0.112844514,-0.181471342,0.298,0.041778681,-0.108323627,4.094464118
-4.407275387,0.048045257,0.076400433,0.652830431,0.48475,0.22567218,0.104271,0.200516351,0.093057607,-0.051204465,0.0905,0.051685335,-0.293948519,5.321400405
-4.886832772,0.294079708,0.069266596,0.069200056,0.37925,0.182231079,0.128577,0.190796857,0.093457944,-0.037290222,0.078,0.044129137,-0.465597514,7.562164298
-3.91219844,0.038387211,0.092766904,0.958161968,0.7835,0.36699787,0.106458,0.23830156,0.113160101,-0.093808603,0.1865,0.045174014,-0.658395886,3.554318593
-5.916678783,-0.324980836,0.99732143,0.000378144,0.145,0.071412828,0.106701,0.16737109,0.099009901,-0.012069749,0.029,0.037233864,1.421524071,13.60858666
-4.183642304,-0.052522535,8168.543334,2.05E-07,0.70375,0.35186738,0.114213,0.243336199,0.129744042,-0.084105512,0.196,0.112430299,-0.577715029,2.933487303
-4.040447069,-0.68227649,0.123825845,0.109788988,0.632,0.295496744,0.116469,0.202099738,0.100334448,-0.073134665,0.126,0.043689858,-0.630382619,5.831908561
-5.339343629,-0.325472788,0.106528531,0.689916451,0.181,0.094544354,0.123091,0.181467181,0.102564103,-0.017707112,0.039,0.07884662,0.43497546,7.587960071
-5.446493986,0.27298619,0.069031106,0.020149124,0.198,0.092852093,0.11765,0.197594502,0.105454545,-0.017048048,0.0405,0.025012589,-0.489495828,5.840981528
-5.106057363,0.34873888,0.22327161,0.948391588,0.26775,0.136633782,0.107557,0.145547945,0.091666667,-0.026759155,0.0475,0.036819446,-1.924361319,18.33405962
-4.797788646,0.452879508,29.5426522,0.304055943,0.3535,0.158343948,0.11765,0.201746725,0.102345416,-0.033003527,0.07,0.044774167,-0.086557342,6.169368572
-6.18590267,0.5663778,0.498647429,3.35E-10,0.4445,0.212338309,0.107557,0.174849268,0.071762871,-0.034326164,0.068,0.052440292,-0.943342504,9.465711361
-5.148956522,0.355424356,377.4256299,0.029353106,0.2335,0.119752232,0.123739,0.182786158,0.110787172,-0.023257573,0.053,0.078681482,-0.825623797,7.628607845
-4.261423415,0.006803513,0.048479845,0.581510047,0.58625,0.265694916,0.115613,0.219190141,0.093049327,-0.062348866,0.1225,0.050951238,-0.44663344,3.39159606
-6.783761039,-0.409953995,1.000622516,0.00621938,0.0665,0.031926892,0.116261,0.201731602,0.11,-0.00470637,0.015,0.075754957,0.401339257,6.393723412
-4.08974632,-0.218364952,0.066125185,0.830405289,0.605,0.273988622,0.106458,0.219047619,0.096810934,-0.066994038,0.119,0.037809688,-0.531445431,4.717914418
-4.896183264,0.205084442,0.498659626,0.005054793,0.3795,0.168116718,0.106701,0.211715481,0.125725338,-0.03433628,0.085,0.050127061,0.236802626,3.490965063
-5.425954043,0.234998062,0.151032982,0.621189599,0.19575,0.096275065,0.107118,0.184680851,0.111111111,-0.017743435,0.041,0.043574115,-1.503817105,10.2672597
-5.142816768,-0.390085204,0.053554386,0.71189161,0.2605,0.129167138,0.115613,0.191011236,0.109919571,-0.02511603,0.057,0.05110415,0.321072175,7.059615322
-3.741015031,0.00638739,0.056761857,0.663433017,0.74625,0.334959927,0.107118,0.229885057,0.10056391,-0.089537178,0.152,0.032164594,-0.324071031,5.384449006
-3.431639042,0.024735561,0.0686375,0.86432745,0.927,0.423561533,0.128009,0.239410681,0.11622807,-0.123428347,0.2295,0.058837249,-0.657409853,2.82061922
-5.423574468,0.427460264,0.084870628,0.872909543,0.185,0.090921538,0.107118,0.172765957,0.088122605,-0.016764136,0.038,0.032732793,-1.406635153,14.52508436
-4.091797333,0.054618555,0.131128894,0.572944348,0.545,0.249418844,0.123091,0.2,0.100828729,-0.060955816,0.105,0.03537596,-0.091687099,6.230998146
-3.695827586,-0.018399652,0.498355398,0.666501205,0.72825,0.340448245,0.115567,0.209549072,0.103669725,-0.092116917,0.158,0.05704293,-0.702817314,5.1201791
-4.609067676,-0.083058167,331.2102467,0.057888289,0.37975,0.19112298,0.125683,0.202137133,0.130198915,-0.041466733,0.086,0.042211887,-1.120369257,5.53348681
-4.26379051,-0.055478486,0.066709797,0.258573258,0.8955,0.411696935,0.115613,0.21038496,0.101304682,-0.096556558,0.188,0.073359798,-0.949143002,3.60276784
-4.310620141,-0.246508686,0.052122542,0.330399306,0.558,0.243784358,0.123091,0.196113074,0.1,-0.056554359,0.0955,0.033038032,-0.265684842,5.212384331
-5.98406005,0.369331939,0.046628231,0.686151031,0.185,0.091193677,0.106458,0.170141785,0.108,-0.015239432,0.038,0.04313009,-0.731667279,10.72019184
-4.397315455,0.117123057,0.055325639,0.21854152,0.5385,0.249450216,0.125717,0.185454545,0.096256684,-0.056727842,0.097,0.036355839,0.064715342,8.329624072
-4.910411714,0.377617161,0.368814997,0.247318678,0.361,0.153924669,0.117778,0.163652024,0.091334895,-0.031346591,0.055,0.030701226,-0.916106374,8.422458233
-3.02402138,0.0418661,0.997258373,0.074972346,1.132,0.526340871,0.114213,0.263362488,0.108630054,-0.17405329,0.264,0.049725901,-0.523453403,3.11357109
-7.462063395,-0.484986948,477.3324143,1.37E-06,0.05375,0.024929555,0.235556,0.245398773,0.135802469,-0.003340839,0.015,0.166626741,0.576883811,1.858246801
-3.899026502,0.239480225,0.990062972,0.00113962,0.66625,0.310562327,0.123091,0.229681979,0.121878122,-0.079651248,0.1505,0.063521293,-0.453686288,3.307467628
-2.750984012,0.425350404,1.715326363,0.778658062,1.76425,0.762926203,0.155752,0.393895349,0.103851147,-0.277328476,0.3335,0.040829857,-1.492351585,5.504254088
-4.596141753,0.35271539,0.082150405,0.088661455,0.36475,0.181791721,0.114213,0.192439863,0.102333932,-0.039553115,0.0785,0.031807392,-0.300705762,6.491800079
-4.176638298,-0.138321683,0.154778535,0.306688441,0.60225,0.281924724,0.128009,0.190602837,0.09478673,-0.067500392,0.1215,0.047934566,-0.750492357,6.552893511
-5.833579086,0.433002016,368.8215783,0.029999509,0.15925,0.078110459,0.123739,0.222319859,0.134199134,-0.0133898,0.043,0.041176304,-0.624571973,4.768936676
-4.396435897,-0.36729715,0.176163151,0.552751687,0.5015,0.241535732,0.123091,0.22775264,0.100574713,-0.054938986,0.102,0.0634143,-1.023712276,7.304117418
-4.461974203,0.415754888,0.181456463,0.793413112,0.41175,0.205177678,0.137303,0.212443096,0.121794872,-0.045983609,0.092,0.041188111,-0.147078248,7.421695829
-2.604483276,0.779516724,363.0463704,7.93E-06,1.6,0.730095278,0.132384,0.307958478,0.11993582,-0.280322506,0.414,0.098789108,-0.403413754,1.327697628
-4.910554822,-0.196076232,0.094765929,0.720709609,0.356,0.179793757,0.139375,0.173051519,0.112526539,-0.036613736,0.08,0.048787384,-1.299689643,10.14571222
-5.406599315,0.241079985,0.088186069,0.772525655,0.18675,0.09402827,0.116261,0.185787671,0.113636364,-0.017391389,0.043,0.040588414,-0.373557487,6.955823766
-3.513540881,0.024951498,0.077694374,0.131436157,0.7255,0.359368859,0.114213,0.243486074,0.098221846,-0.102281109,0.18,0.060076659,-0.437619212,3.16482035
-3.721481481,-0.055016776,0.114284522,0.54793847,0.72625,0.333610595,0.11765,0.212522046,0.098421541,-0.089644567,0.1465,0.038994901,-0.206743,4.358339994
-6.215789855,0.567604444,2279.075298,7.42E-09,0.13,0.070080668,0.132384,0.199275362,0.130434783,-0.01127462,0.0325,0.126065452,-1.290401779,11.8787058
-3.885844894,0.058218197,0.997258373,8.74E-10,1.0675,0.464177023,0.123091,0.274566474,0.098505435,-0.119453307,0.208,0.067142046,-0.953023877,4.263449872
-4.795373737,0.474692765,0.079431727,0.115129462,0.433,0.211688134,0.13647,0.187429854,0.116402116,-0.044144241,0.087,0.04646454,-0.55359743,10.0710972
-3.299813559,0.189909011,0.140154306,0.311765025,1.037,0.500108731,0.124121,0.25047081,0.105036855,-0.151556663,0.2305,0.045903804,-0.921965286,4.284639637
-4.574275221,-0.325903446,0.048864543,0.574003915,0.36675,0.175757494,0.121389,0.186725664,0.106508876,-0.038423026,0.075,0.040474935,0.06840064,7.693362838
-5.225163919,-0.303228935,0.332308901,0.186886105,0.24275,0.111183616,0.124121,0.202380952,0.113772455,-0.021278493,0.051,0.044712008,-0.663869852,5.767431572
-5.030857381,0.469247583,0.997319252,2.57E-13,0.3325,0.153390263,0.105151,0.201834862,0.140271493,-0.030489885,0.078,0.051809465,-0.691637606,4.83656365
-3.014095146,0.296390439,0.113457611,0.774159145,1.209,0.554728226,0.11765,0.268932039,0.116611661,-0.184044696,0.279,0.036768671,-0.388083053,2.389958466
-4.3200563,-0.107751136,360.6511575,0.000111086,0.6885,0.339816451,0.127303,0.203753351,0.110344828,-0.07866019,0.155,0.082147887,-1.5046427,4.939699016
-4.363485689,-0.126114348,0.051916655,0.44226089,0.511,0.255632079,0.124121,0.170840787,0.098066298,-0.058584374,0.1,0.028816596,-1.794720778,8.6619772
-5.237635965,-0.490278054,1.626702243,0.001529637,0.2455,0.125026818,0.121389,0.190350877,0.108882521,-0.023870849,0.056,0.055085843,-1.224185024,10.38287385
-3.608714795,-0.068902295,0.997258373,1.86E-05,0.785,0.356022167,0.114213,0.222816399,0.125698324,-0.098656222,0.1705,0.040740033,-0.399933343,3.869758123
-3.874190772,-0.204143516,0.178438228,0.851903488,0.6425,0.295807355,0.109699,0.222715173,0.107905983,-0.076353327,0.135,0.032315179,-0.26262296,3.782452713
-5.907583051,0.532698741,0.137976509,0.5388983,0.143,0.069166814,0.107118,0.151694915,0.111111111,-0.011708141,0.027,0.034263741,-1.696693302,14.24959779
-3.941094571,0.421086588,0.061389265,0.922279081,0.6165,0.278055709,0.107557,0.215411559,0.106010929,-0.070552915,0.122,0.03478942,-0.332146272,3.77998371
-5.244668081,0.380847202,0.093499572,0.938835652,0.21325,0.102329934,0.109664,0.19524618,0.091194969,-0.019511232,0.044,0.041380566,0.087085962,5.020594681
-3.930572672,0.149474806,0.055157261,0.290770548,0.6915,0.309019907,0.107118,0.201044386,0.09664293,-0.078619563,0.141,0.034036093,-0.535282707,4.272789118
-6.31769469,0.64854902,0.189650039,0.216751603,0.0905,0.045574209,0.124121,0.159292035,0.114754098,-0.00721374,0.018,0.047115489,-0.458696872,13.99345188
-4.41723372,-0.197227538,0.12479207,0.540899873,0.39475,0.197069233,0.124121,0.217662801,0.112984823,-0.044613721,0.096,0.039802366,-0.809798323,5.407669027
-5.301388989,-0.312497718,1.000141868,2.09E-10,0.405,0.196221301,0.123114,0.185920578,0.090759076,-0.037013187,0.0795,0.067039003,-1.726184297,6.614832459
-4.659749363,-0.170160957,0.127329181,0.30667488,0.3805,0.179103567,0.109664,0.193712829,0.103703704,-0.038436309,0.076,0.036530502,0.11419467,7.914000136
-3.697927679,0.005809482,0.997386219,0.202538519,0.745,0.342820524,0.115567,0.204464286,0.087686567,-0.092706119,0.142,0.031240188,0.214049104,5.105581673
-3.915355201,0.112571685,0.278679971,0.009408291,0.6945,0.322493042,0.133437,0.209934396,0.089780325,-0.082366229,0.135,0.032111969,0.009207553,6.344016423
-3.753611607,-0.078520973,0.076811869,0.075851144,0.84975,0.368267908,0.115567,0.220535714,0.097649186,-0.098110286,0.161,0.046899985,-1.0333886,5.087808655
-3.387697955,0.056844364,352.8109149,4.49E-05,1.005,0.477239254,0.126007,0.233271375,0.128738622,-0.140874204,0.2675,0.078103481,-0.565208586,2.159793789
-4.975726655,0.500627301,0.336305099,0.326280608,0.3,0.135959509,0.107557,0.196943973,0.090047393,-0.027324553,0.056,0.03161635,-0.267145687,5.66442906
-4.675940351,0.10550144,0.115499297,0.745937553,0.3745,0.180775197,0.125717,0.202631579,0.098958333,-0.038660715,0.08,0.054111443,-0.678277689,6.745302119
